一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
5,千代田区平河町2-5-2,35.680115,139.739044,JGD2011,区道１８８号（貝坂通り）,b,2002-07-23,2002-07-25,6,2,1.9,1.5,64,61
10,千代田区富士見1-4-4,35.698582,139.746185,JGD2011,区道２７０号（早稲田通り）,c,2003-02-04,2003-02-06,6,1,2.3,1.5,66,61
69,新宿区納戸町36,35.696926,139.733063,JGD2011,区道３４－１９１,a,2002-12-17,2002-12-19,6,1,0.0,1.2,70,63
192,世田谷区桜上水1-18-8,35.657021,139.629318,JGD2011,区道（赤堤通り）,a,2002-09-17,2002-09-27,6,2,1.5,1.2,71,67
259,杉並区宮前3-27-10,35.696415,139.609192,JGD2011,区道２１３２号（神明通り）,a,2002-05-27,2002-05-30,6,1,1.0,1.4,68,64
260,杉並区西荻北2-32-1,35.706882,139.605515,JGD2011,区道２１０３－１（真中橋通り）,a,2003-01-20,2003-01-23,6,2,2.0,1.8,65,62
261,杉並区高井戸西1-17-9,35.681786,139.606659,JGD2011,区道２１３３－１号線,a,2002-06-03,2002-06-06,6,2,1.0,1.4,69,65
290,荒川区東日暮里6-17-6,35.729103,139.777298,JGD2011,特別区道荒１０７号線（日暮里中央通り）,c,2002-12-16,2002-12-20,6,2,3.3,1.8,68,66
291,荒川区東尾久6-35-10,35.749165,139.772858,JGD2011,特別区道荒１１１号線（旭電化通り）,c,2003-02-03,2003-02-07,6,2,2.5,1.5,67,63
451,武蔵野市緑町2-2-28,35.717758,139.565857,JGD2011,市道１７号線（中央通り）,b,2003-02-17,2003-02-18,6,2,4.0,1.6,70,68
459,三鷹市下連雀2-26-9,35.697388,139.566025,JGD2011,市道６号線,b,2002-10-07,2002-10-11,6,2,2.0,1.0,70,66
476,府中市栄町3-7,35.686638,139.472107,JGD2011,市道学園通り,b,2002-10-28,2002-10-29,6,2,3.0,1.5,68,62
477,府中市四谷3-2740,35.659714,139.444138,JGD2011,市道多摩川通り,a,2002-07-31,2002-08-01,6,2,3.0,1.5,68,66
492,昭島市朝日町4-23-28,35.708611,139.369812,JGD2011,市道１７号線（江戸街道）,c,2002-10-22,2002-10-28,6,2,4.5,1.2,67,64
511,町田市下小山田町1491,35.606544,139.421432,JGD2011,市道忠生４５０号線（結道）,b,2002-12-12,2002-12-13,6,2,4.3,1.2,72,66
515,町田市木曽町205,35.561333,139.429779,JGD2011,市道町田４３７号線（町田駅前通り）,c,2002-12-12,2002-12-13,6,2,2.4,1.2,73,70
517,町田市つくし野2-35,35.524628,139.478409,JGD2011,市道南１００１号線（やなぎ通り）,a,2002-12-12,2002-12-13,6,2,2.4,1.2,72,67
550,東村山市久米川町3-30-5,35.761127,139.479584,JGD2011,市道第３７３号線の１,b,2002-11-11,2002-11-12,6,2,4.0,1.2,66,61
551,東村山市富士見町1-2-29,35.744614,139.456924,JGD2011,市補助道１号線,c,2002-11-19,2002-11-20,6,2,2.1,1.2,67,63
559,国立市谷保6256-8,35.681122,139.431946,JGD2011,市道南２６号線（石田街道）,b,2002-11-12,2002-11-12,6,2,1.0,1.2,72,67
626,西東京市南町3-18-40,35.722900,139.542709,JGD2011,市道４１号線,b,2002-06-11,2002-06-12,6,2,5.0,1.5,65,61
