一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
323,練馬区井南田中1-12,35.735619,139.651581,JGD2011,椎名町上石神井線,a,2002-01-28,2002-02-01,4,2,3.5,2.5,71,69
324,練馬区関町北4-34-23,35.730789,139.575287,JGD2011,杉並田無線,b,2002-02-01,2002-02-07,4,2,3.3,2.0,72,71
325,練馬区光が丘7-5-1,35.754204,139.623795,JGD2011,南田中町旭町線,a,2002-01-23,2002-01-28,4,2,7.0,2.7,67,64
326,練馬区光が丘6-4-1,35.759300,139.622818,JGD2011,南田中町旭町線,a,2002-01-23,2002-01-28,4,4,22.7,3.4,57,53
327,練馬区大泉学園町8-18-10,35.772301,139.596817,JGD2011,東京朝霞線,a,2002-01-15,2002-01-18,4,2,2.3,2.0,70,66
328,練馬区石神井台2-13-6,35.736439,139.592194,JGD2011,飯田橋石神井新座線,a,2002-01-28,2002-02-01,4,1,2.1,2.2,61,52
329,練馬区南大泉4-29-11,35.744350,139.573349,JGD2011,飯田橋石神井新座線,b,2002-02-18,2002-02-22,4,2,0.9,2.3,65,62
330,練馬区大泉町1-44-14,35.767612,139.604416,JGD2011,東京朝霞線,a,2002-01-15,2002-01-18,4,2,2.8,2.8,67,61
331,練馬区立野15-42,35.716148,139.580917,JGD2011,関町吉祥線,c,2002-02-01,2002-02-07,4,2,3.9,2.0,70,68
332,練馬区西大泉5-36-2,35.760189,139.565125,JGD2011,練馬所沢線,a,2002-01-18,2002-01-23,4,2,3.0,2.1,67,64
333,練馬区豊玉北2-21-12,35.733307,139.664032,JGD2011,環状７号線,a,2001-12-04,2001-12-17,4,4,2.9,3.0,74,74
334,練馬区向山2-11,35.739456,139.640762,JGD2011,千代田練馬田無線（目白通り）,B,2002-02-18,2002-02-19,4,4,4.5,1.2,76,76
335,練馬区東大泉3-3,35.751274,139.590546,JGD2011,練馬所沢線,C,2002-02-19,2002-02-20,4,2,3.5,1.2,69,67
336,練馬区大泉町2-52,35.761547,139.606613,JGD2011,練馬川口線（土支田通り）,C,2002-02-20,2002-02-21,4,2,1.0,1.2,70,67
337,練馬区東大泉4-19,35.751350,139.583618,JGD2011,東大泉田無線,B,2002-02-18,2002-02-19,4,2,0.0,1.2,71,69
338,練馬区桜台5-44,35.744244,139.655930,JGD2011,北町豊玉線（大門通り）,B,2002-02-19,2002-02-20,4,2,0.0,1.2,66,61
339,練馬区下石神井5-18,35.731625,139.600052,JGD2011,下石神井大泉線（井草通り）,B,2002-01-31,2002-02-01,4,2,2.0,1.2,72,69
340,練馬区旭丘1-58,35.734821,139.674057,JGD2011,椎名町上石神井線（千川通り）,C,2002-02-20,2002-02-21,4,2,3.1,1.2,68,68
