一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
235,杉並区和泉1-21,35.674351,139.659515,JGD2011,環状７号線,c,2005-05-17,2005-05-20,4,6,3.0,1.4,76,76
236,杉並区桃井1-39,35.713997,139.614243,JGD2011,環状８号線,b,2005-07-11,2005-07-14,4,4,4.0,1.4,73,73
237,杉並区荻窪5-10,35.701599,139.617706,JGD2011,環状８号線,c,2005-05-30,2005-06-02,4,4,3.0,1.4,76,75
238,杉並区高井戸西1-5,35.680756,139.613739,JGD2011,環状８号線,b,2005-06-28,2005-07-01,4,4,4.0,1.4,74,76
240,杉並区高井戸東2-3,35.677635,139.615311,JGD2011,新宿国立線,b,2005-09-12,2005-09-15,4,6,5.0,1.4,70,69
241,杉並区上高井戸2-16,35.679134,139.606979,JGD2011,新宿国立線,b,2005-10-03,2005-10-06,4,2,9.0,1.4,66,65
242,杉並区高円寺南2-11,35.698475,139.650757,JGD2011,東京所沢線（青梅街道）,c,2005-10-18,2005-10-21,4,4,4.0,1.4,70,67
243,杉並区成田東5-20,35.700909,139.631165,JGD2011,東京所沢線（青梅街道）,c,2005-11-28,2005-12-01,4,4,4.0,1.4,70,69
244,杉並区桃井4-2,35.712292,139.603058,JGD2011,東京所沢線（青梅街道）,c,2005-11-14,2005-11-17,4,4,5.0,1.4,71,70
245,杉並区高井戸東4-3,35.687462,139.620407,JGD2011,赤坂杉並線（井の頭通り）,b,2005-10-25,2005-10-28,4,4,3.0,1.9,74,74
246,杉並区松庵2-10,35.696754,139.595718,JGD2011,杉並あきる野線（井の頭通り）,b,2005-11-07,2005-11-10,4,4,3.0,1.4,72,70
247,杉並区高井戸東4-13,35.690083,139.619766,JGD2011,杉並あきる野線（五日市街道）,b,2005-12-19,2005-12-21,4,2,4.0,2.4,62,61
248,杉並区宮前1-18,35.690220,139.613647,JGD2011,杉並あきる野線（五日市街道）,c,2005-12-06,2005-12-09,4,2,2.0,1.4,68,69
249,杉並区阿佐谷北5-45,35.711430,139.641129,JGD2011,飯田橋石神井新座線（早稲田通り）,c,2006-01-23,2006-01-26,4,2,3.0,2.3,67,66
250,杉並区上井草3-6,35.719406,139.602066,JGD2011,向井町新町線（早稲田通り）,a,2006-01-30,2006-02-02,4,2,2.0,1.4,67,64
251,杉並区堀ﾉ内1-9,35.683540,139.650314,JGD2011,新宿国立線（方南通り）,b,2006-02-06,2006-02-09,4,4,4.0,1.4,67,64
252,杉並区阿佐谷北1-32,35.708199,139.635712,JGD2011,瀬田貫井線（中杉通り）,c,2005-12-12,2005-12-15,4,2,6.0,1.4,68,67
256,豊島区南池袋3-7-8,35.723545,139.712311,JGD2011,芝新宿王子線,c,2005-06-13,2005-06-15,4,4,4.0,1.3,74,73
257,豊島区長崎1-28-22,35.729290,139.696808,JGD2011,環状６号線（山手通り）,c,2005-06-20,2005-06-21,4,4,4.0,1.3,67,66
258,豊島区南長崎3-5-2,35.723106,139.687775,JGD2011,千代田練馬田無線（目白通り）,c,2005-06-27,2005-06-28,4,2,3.0,1.2,71,70
259,豊島区北大塚3-30-10,35.735489,139.726135,JGD2011,小石川西巣鴨線（癌研通り）,c,2005-11-14,2005-11-15,4,2,4.8,2.1,66,64
260,豊島区駒込3-20-12,35.737965,139.745590,JGD2011,本郷赤羽線,c,2005-11-17,2005-11-18,4,4,5.5,1.8,70,67
265,豊島区高田3-19-13,35.715038,139.708008,JGD2011,千代田練馬田無線（新目白通り）,c,2005-12-19,2005-12-20,4,6,2.7,1.4,71,72
267,豊島区西巣鴨1-14-3,35.739410,139.723801,JGD2011,芝新宿王子線,c,2005-11-21,2005-11-22,4,4,4.0,1.2,70,68
270,北区堀船2-10,35.753471,139.745438,JGD2011,王子千住南砂町線（明治通り）,C,2006-02-14,2006-02-15,4,4,3.7,1.2,71,68
274,北区昭和町3-9-10,35.749084,139.751450,JGD2011,王子千住南砂線（明治通り）,c,2006-02-06,2006-02-07,4,4,3.8,1.3,70,68
275,北区赤羽北1-12-1,35.785969,139.711655,JGD2011,環状８号線,c,2005-04-14,2005-04-15,4,4,4.0,1.5,70,66
276,北区上十条5-4-1,35.764984,139.717239,JGD2011,環状７号線,c,2005-11-24,2005-11-25,4,4,4.7,1.7,74,73
