一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
589,多摩市一ﾉ宮4-40-6,35.651226,139.438278,JGD2011,府中相模原線（川崎街道）,c,2001-11-07,2001-11-13,4,4,6.5,1.2,70,67
590,多摩市永山7-6-3,35.612514,139.448669,JGD2011,府中町田線（鎌倉街道）,b,2001-11-07,2001-11-13,4,4,4.0,1.2,70,67
591,多摩市関戸2-32-10,35.649063,139.453262,JGD2011,府中町田線（鎌倉街道）,c,2001-11-07,2001-11-13,4,8,4.0,1.2,75,72
592,多摩市鶴牧1-1-4,35.625404,139.421799,JGD2011,小山乞田線（多摩ニュータウン通り）,c,2001-11-07,2001-11-13,4,4,3.5,1.2,72,69
593,多摩市永山6-30-1,35.614723,139.443085,JGD2011,府中町田線（鎌倉街道）,b,2001-11-07,2001-11-08,4,4,3.6,1.2,68,66
594,多摩市諏訪4-9,35.625046,139.460327,JGD2011,府中町田線,b,2001-11-07,2001-11-08,4,4,2.8,1.2,71,64
595,多摩市関戸6-11-1,35.636600,139.446716,JGD2011,府中町田線（旧鎌倉街道）,b,2001-11-07,2001-11-08,4,2,1.0,1.2,69,63
596,多摩市関戸6-4-20,35.636635,139.448532,JGD2011,府中町田線（鎌倉街道）,b,2001-11-07,2001-11-08,4,5,3.5,1.2,75,71
597,多摩市一ﾉ宮4-20-23,35.651131,139.439453,JGD2011,府中相模原線（川崎街道）,c,2001-11-07,2001-11-08,4,4,4.2,1.2,70,67
598,多摩市乞田712,35.631371,139.436386,JGD2011,小山乞田線（多摩ニュータウン通り）,b,2001-11-07,2001-11-13,4,4,4.0,1.2,73,69
599,多摩市永山3-9,35.623714,139.449417,JGD2011,府中町田線,a,2001-11-07,2001-11-08,4,2,3.4,1.2,65,62
600,多摩市永山7-12,35.612514,139.448669,JGD2011,府中町田線（尾根幹線道路）,b,2001-11-07,2001-11-08,4,2,2.3,1.2,72,68
601,多摩市諏訪6-5,35.620663,139.457764,JGD2011,府中町田線（尾根幹線道路）,b,2001-11-07,2001-11-08,4,2,2.6,1.2,73,69
602,多摩市和田2,35.644142,139.437531,JGD2011,乞田東寺方線,C,2002-01-09,2002-01-10,4,2,1.6,1.2,67,63
603,多摩市乞田887,35.630825,139.432281,JGD2011,小山乞田線（多摩ニュータウン通り）,B,2002-01-09,2002-01-10,4,4,3.7,1.2,71,69
