一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
435,青梅市新町1-21-13,35.787998,139.298141,JGD2011,新宿青梅線（青梅街道）,b,2004-10-26,2004-10-29,4,4,4.5,1.2,71,66
436,青梅市畑中3-953-1,35.778954,139.235001,JGD2011,奥多摩青梅線（吉野街道）,a,2004-11-01,2004-11-04,4,2,1.5,1.2,71,67
437,青梅市新町8-20,35.784454,139.309372,JGD2011,市道幹１２号線,b,2004-10-05,2004-10-08,5,4,4.5,1.2,69,66
438,青梅市根ヶ布2-276,35.806583,139.265411,JGD2011,青梅飯能線（成木街道）,a,2004-09-28,2004-10-01,4,2,2.0,1.2,71,63
439,青梅市長淵8-234-2,35.774155,139.258316,JGD2011,青梅あきる野線（秋川街道）,c,2004-09-14,2004-09-17,4,2,2.0,1.4,70,64
440,青梅市日向和田3-706,35.786888,139.230652,JGD2011,国道４１１号（青梅街道）,a,2004-10-18,2004-10-21,3,2,2.0,1.6,71,64
441,青梅市柚木町2-405-1,35.796734,139.198288,JGD2011,奥多摩青梅線（吉野街道）,a,2004-11-29,2004-12-02,4,2,3.0,1.2,68,64
442,青梅市長淵4-1359,35.779507,139.272720,JGD2011,国道４１１号,B,2004-12-02,2004-12-03,3,2,3.0,1.2,69,64
443,青梅市長淵4-253,35.778084,139.272995,JGD2011,国道４１１号（吉野街道）,B,2004-12-02,2004-12-03,3,2,3.5,1.2,69,65
444,青梅市裏宿町661,35.790878,139.247635,JGD2011,国道４１１号（青梅街道）,A,2004-12-02,2004-12-03,3,2,1.2,1.2,70,66
445,青梅市裏宿町570,35.790203,139.248825,JGD2011,国道４１１号（青梅街道）,A,2004-12-02,2004-12-03,3,2,1.1,1.2,68,65
