一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),等価騒音ﾚﾍﾞﾙ(Leq)／昼間(dB),等価騒音ﾚﾍﾞﾙ(Leq)／夜間(dB)
366,練馬区光が丘6-3,35.759151,139.623856,JGD2011,南田中町旭町線,A,2003-11-17,2003-11-18,4,4,0.0,1.5,68,63
367,練馬区光が丘7-7-2,35.757561,139.623032,JGD2011,南田中町旭町線,A,2003-11-17,2003-11-18,4,4,0.0,1.5,67,63
368,練馬区春日町6-17-15,35.753860,139.633255,JGD2011,南田中町旭町線,B,2003-11-17,2003-11-18,4,2,3.7,1.5,68,63
369,練馬区谷原5-5-11,35.751453,139.612091,JGD2011,練馬所沢線（目白通り）,B,2003-11-26,2003-11-27,4,4,2.8,1.5,72,73
370,練馬区高野台4-28-1,35.748318,139.614685,JGD2011,千代田練馬田無線（富士街道）,B,2003-11-26,2003-11-27,4,2,0.0,1.5,70,67
371,練馬区高野台3-15-38,35.744797,139.615387,JGD2011,南田中町旭町線（笹目通り）,B,2003-11-26,2003-11-27,4,4,4.4,1.5,72,73
372,練馬区谷原3-2,35.752728,139.619278,JGD2011,南田中町旭町線（笹目通り）,C,2003-11-26,2003-11-27,4,4,2.7,1.5,72,72
373,練馬区高松4-9-5,35.751553,139.629105,JGD2011,池袋谷原線（富士街道）,B,2003-11-26,2003-11-27,4,2,1.0,1.5,69,64
374,練馬区北町5-11-8,35.766197,139.655151,JGD2011,国道２５４号（川越街道）,C,2003-12-02,2003-12-03,3,4,4.8,1.5,73,73
375,練馬区錦1-40-9,35.762573,139.668320,JGD2011,国道２５４号（川越街道）,C,2003-12-02,2003-12-03,3,4,4.1,1.5,74,75
376,練馬区北町6-2-2,35.760117,139.656403,JGD2011,環状８号線,C,2004-01-26,2004-01-26,4,6,3.7,1.5,67,64
377,練馬区早宮2-1,35.754620,139.658112,JGD2011,池袋谷原線,B,2003-12-02,2003-12-03,4,2,3.0,1.5,68,65
378,練馬区小竹町2-31-9,35.744286,139.676636,JGD2011,池袋谷原線,A,2003-12-02,2003-12-03,4,4,0.0,1.8,71,68
379,練馬区豊玉北5-14-6,35.735729,139.655319,JGD2011,北町豊玉線,C,2003-12-08,2003-12-03,4,2,2.5,1.5,66,64
380,練馬区豊玉北5-12-5,35.734287,139.655090,JGD2011,北町豊玉線,C,2003-12-08,2003-12-09,4,2,2.2,1.5,66,67
381,練馬区豊玉北3-16-20,35.733273,139.660339,JGD2011,環状７号線,B,2003-12-08,2003-12-09,4,4,4.6,1.5,73,73
382,練馬区豊玉北3-12-3,35.734447,139.662613,JGD2011,環状７号線,B,2003-12-08,2003-12-09,4,4,2.7,1.5,69,70
383,練馬区旭丘1-11-3,35.732246,139.677612,JGD2011,椎名町上石神井線,C,2003-12-02,2003-12-03,4,2,2.9,1.5,68,68
