ID,RegYear,RegMonth,RegDay,RegHour,RegWeek,OpeDate,MeasName,Benzene,Trichloroethene,Tetrachloroethene,Dichloromethane,Vinylchloride,"1,3-Butadiene",Acrylonitrile,Chloroform,"1,2-Dichloroethane",Toluene,m+p-Xylene,o-Xylene,total-Xylen,Ethylbenzene,Styrene,"1,1-Dichloroethane",Carbon Tetrachloride
24,2020,4,1,24,水,2020/4/2 0:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
25,2020,4,2,1,木,2020/4/2 1:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
26,2020,4,2,2,木,2020/4/2 2:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
27,2020,4,2,3,木,2020/4/2 3:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
28,2020,4,2,4,木,2020/4/2 4:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
29,2020,4,2,5,木,2020/4/2 5:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
30,2020,4,2,6,木,2020/4/2 6:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
31,2020,4,2,7,木,2020/4/2 7:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
32,2020,4,2,8,木,2020/4/2 8:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
33,2020,4,2,9,木,2020/4/2 9:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
34,2020,4,2,10,木,2020/4/2 10:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
35,2020,4,2,11,木,2020/4/2 11:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
36,2020,4,2,12,木,2020/4/2 12:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
37,2020,4,2,13,木,2020/4/2 13:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
38,2020,4,2,14,木,2020/4/2 14:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
39,2020,4,2,15,木,2020/4/2 15:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
40,2020,4,2,16,木,2020/4/2 16:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
41,2020,4,2,17,木,2020/4/2 17:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
42,2020,4,2,18,木,2020/4/2 18:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
43,2020,4,2,19,木,2020/4/2 19:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
44,2020,4,2,20,木,2020/4/2 20:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
45,2020,4,2,21,木,2020/4/2 21:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
46,2020,4,2,22,木,2020/4/2 22:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
47,2020,4,2,23,木,2020/4/2 23:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
48,2020,4,2,24,木,2020/4/3 0:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
49,2020,4,3,1,金,2020/4/3 1:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
50,2020,4,3,2,金,2020/4/3 2:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
51,2020,4,3,3,金,2020/4/3 3:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
52,2020,4,3,4,金,2020/4/3 4:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
53,2020,4,3,5,金,2020/4/3 5:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
54,2020,4,3,6,金,2020/4/3 6:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
55,2020,4,3,7,金,2020/4/3 7:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
56,2020,4,3,8,金,2020/4/3 8:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
57,2020,4,3,9,金,2020/4/3 9:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
58,2020,4,3,10,金,2020/4/3 10:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
59,2020,4,3,11,金,2020/4/3 11:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
60,2020,4,3,12,金,2020/4/3 12:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
61,2020,4,3,13,金,2020/4/3 13:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
62,2020,4,3,14,金,2020/4/3 14:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
63,2020,4,3,15,金,2020/4/3 15:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
64,2020,4,3,16,金,2020/4/3 16:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
65,2020,4,3,17,金,2020/4/3 17:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
66,2020,4,3,18,金,2020/4/3 18:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
67,2020,4,3,19,金,2020/4/3 19:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
68,2020,4,3,20,金,2020/4/3 20:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
69,2020,4,3,21,金,2020/4/3 21:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
70,2020,4,3,22,金,2020/4/3 22:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
71,2020,4,3,23,金,2020/4/3 23:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
72,2020,4,3,24,金,2020/4/4 0:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
73,2020,4,4,1,土,2020/4/4 1:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
74,2020,4,4,2,土,2020/4/4 2:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
75,2020,4,4,3,土,2020/4/4 3:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
76,2020,4,4,4,土,2020/4/4 4:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
77,2020,4,4,5,土,2020/4/4 5:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
78,2020,4,4,6,土,2020/4/4 6:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
79,2020,4,4,7,土,2020/4/4 7:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
80,2020,4,4,8,土,2020/4/4 8:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
81,2020,4,4,9,土,2020/4/4 9:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
82,2020,4,4,10,土,2020/4/4 10:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
83,2020,4,4,11,土,2020/4/4 11:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
84,2020,4,4,12,土,2020/4/4 12:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
85,2020,4,4,13,土,2020/4/4 13:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
86,2020,4,4,14,土,2020/4/4 14:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
87,2020,4,4,15,土,2020/4/4 15:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
88,2020,4,4,16,土,2020/4/4 16:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
89,2020,4,4,17,土,2020/4/4 17:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
90,2020,4,4,18,土,2020/4/4 18:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
91,2020,4,4,19,土,2020/4/4 19:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
92,2020,4,4,20,土,2020/4/4 20:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
93,2020,4,4,21,土,2020/4/4 21:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
94,2020,4,4,22,土,2020/4/4 22:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
95,2020,4,4,23,土,2020/4/4 23:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
96,2020,4,4,24,土,2020/4/5 0:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
97,2020,4,5,1,日,2020/4/5 1:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
98,2020,4,5,2,日,2020/4/5 2:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
99,2020,4,5,3,日,2020/4/5 3:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
100,2020,4,5,4,日,2020/4/5 4:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
101,2020,4,5,5,日,2020/4/5 5:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
102,2020,4,5,6,日,2020/4/5 6:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
103,2020,4,5,7,日,2020/4/5 7:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
104,2020,4,5,8,日,2020/4/5 8:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
105,2020,4,5,9,日,2020/4/5 9:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
106,2020,4,5,10,日,2020/4/5 10:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
107,2020,4,5,11,日,2020/4/5 11:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
108,2020,4,5,12,日,2020/4/5 12:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
109,2020,4,5,13,日,2020/4/5 13:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
110,2020,4,5,14,日,2020/4/5 14:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
111,2020,4,5,15,日,2020/4/5 15:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
112,2020,4,5,16,日,2020/4/5 16:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
113,2020,4,5,17,日,2020/4/5 17:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
114,2020,4,5,18,日,2020/4/5 18:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
115,2020,4,5,19,日,2020/4/5 19:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
116,2020,4,5,20,日,2020/4/5 20:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
117,2020,4,5,21,日,2020/4/5 21:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
118,2020,4,5,22,日,2020/4/5 22:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
119,2020,4,5,23,日,2020/4/5 23:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
120,2020,4,5,24,日,2020/4/6 0:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
121,2020,4,6,1,月,2020/4/6 1:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
122,2020,4,6,2,月,2020/4/6 2:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
123,2020,4,6,3,月,2020/4/6 3:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
124,2020,4,6,4,月,2020/4/6 4:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
125,2020,4,6,5,月,2020/4/6 5:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
126,2020,4,6,6,月,2020/4/6 6:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
127,2020,4,6,7,月,2020/4/6 7:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
128,2020,4,6,8,月,2020/4/6 8:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
129,2020,4,6,9,月,2020/4/6 9:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
130,2020,4,6,10,月,2020/4/6 10:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
131,2020,4,6,11,月,2020/4/6 11:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
132,2020,4,6,12,月,2020/4/6 12:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
133,2020,4,6,13,月,2020/4/6 13:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
134,2020,4,6,14,月,2020/4/6 14:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
135,2020,4,6,15,月,2020/4/6 15:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
136,2020,4,6,16,月,2020/4/6 16:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
137,2020,4,6,17,月,2020/4/6 17:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
138,2020,4,6,18,月,2020/4/6 18:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
139,2020,4,6,19,月,2020/4/6 19:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
140,2020,4,6,20,月,2020/4/6 20:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
141,2020,4,6,21,月,2020/4/6 21:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
142,2020,4,6,22,月,2020/4/6 22:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
143,2020,4,6,23,月,2020/4/6 23:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
144,2020,4,6,24,月,2020/4/7 0:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
145,2020,4,7,1,火,2020/4/7 1:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
146,2020,4,7,2,火,2020/4/7 2:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
147,2020,4,7,3,火,2020/4/7 3:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
148,2020,4,7,4,火,2020/4/7 4:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
149,2020,4,7,5,火,2020/4/7 5:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
150,2020,4,7,6,火,2020/4/7 6:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
151,2020,4,7,7,火,2020/4/7 7:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
152,2020,4,7,8,火,2020/4/7 8:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
153,2020,4,7,9,火,2020/4/7 9:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
154,2020,4,7,10,火,2020/4/7 10:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
155,2020,4,7,11,火,2020/4/7 11:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
156,2020,4,7,12,火,2020/4/7 12:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
157,2020,4,7,13,火,2020/4/7 13:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
158,2020,4,7,14,火,2020/4/7 14:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
159,2020,4,7,15,火,2020/4/7 15:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
160,2020,4,7,16,火,2020/4/7 16:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
161,2020,4,7,17,火,2020/4/7 17:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
162,2020,4,7,18,火,2020/4/7 18:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
163,2020,4,7,19,火,2020/4/7 19:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
164,2020,4,7,20,火,2020/4/7 20:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
165,2020,4,7,21,火,2020/4/7 21:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
166,2020,4,7,22,火,2020/4/7 22:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
167,2020,4,7,23,火,2020/4/7 23:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
168,2020,4,7,24,火,2020/4/8 0:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
169,2020,4,8,1,水,2020/4/8 1:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
170,2020,4,8,2,水,2020/4/8 2:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
171,2020,4,8,3,水,2020/4/8 3:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
172,2020,4,8,4,水,2020/4/8 4:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
173,2020,4,8,5,水,2020/4/8 5:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
174,2020,4,8,6,水,2020/4/8 6:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
175,2020,4,8,7,水,2020/4/8 7:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
176,2020,4,8,8,水,2020/4/8 8:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
177,2020,4,8,9,水,2020/4/8 9:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
178,2020,4,8,10,水,2020/4/8 10:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
179,2020,4,8,11,水,2020/4/8 11:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
180,2020,4,8,12,水,2020/4/8 12:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
181,2020,4,8,13,水,2020/4/8 13:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
182,2020,4,8,14,水,2020/4/8 14:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
183,2020,4,8,15,水,2020/4/8 15:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
184,2020,4,8,16,水,2020/4/8 16:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
185,2020,4,8,17,水,2020/4/8 17:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
186,2020,4,8,18,水,2020/4/8 18:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
187,2020,4,8,19,水,2020/4/8 19:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
188,2020,4,8,20,水,2020/4/8 20:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
189,2020,4,8,21,水,2020/4/8 21:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
190,2020,4,8,22,水,2020/4/8 22:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
191,2020,4,8,23,水,2020/4/8 23:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
192,2020,4,8,24,水,2020/4/9 0:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
193,2020,4,9,1,木,2020/4/9 1:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
194,2020,4,9,2,木,2020/4/9 2:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
195,2020,4,9,3,木,2020/4/9 3:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
196,2020,4,9,4,木,2020/4/9 4:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
197,2020,4,9,5,木,2020/4/9 5:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
198,2020,4,9,6,木,2020/4/9 6:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
199,2020,4,9,7,木,2020/4/9 7:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
200,2020,4,9,8,木,2020/4/9 8:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
201,2020,4,9,9,木,2020/4/9 9:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
202,2020,4,9,10,木,2020/4/9 10:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
203,2020,4,9,11,木,2020/4/9 11:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
204,2020,4,9,12,木,2020/4/9 12:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
205,2020,4,9,13,木,2020/4/9 13:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
206,2020,4,9,14,木,2020/4/9 14:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
207,2020,4,9,15,木,2020/4/9 15:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
208,2020,4,9,16,木,2020/4/9 16:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
209,2020,4,9,17,木,2020/4/9 17:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
210,2020,4,9,18,木,2020/4/9 18:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
211,2020,4,9,19,木,2020/4/9 19:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
212,2020,4,9,20,木,2020/4/9 20:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
213,2020,4,9,21,木,2020/4/9 21:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
214,2020,4,9,22,木,2020/4/9 22:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
215,2020,4,9,23,木,2020/4/9 23:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
216,2020,4,9,24,木,2020/4/10 0:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
217,2020,4,10,1,金,2020/4/10 1:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
218,2020,4,10,2,金,2020/4/10 2:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
219,2020,4,10,3,金,2020/4/10 3:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
220,2020,4,10,4,金,2020/4/10 4:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
221,2020,4,10,5,金,2020/4/10 5:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
222,2020,4,10,6,金,2020/4/10 6:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
223,2020,4,10,7,金,2020/4/10 7:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
224,2020,4,10,8,金,2020/4/10 8:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
225,2020,4,10,9,金,2020/4/10 9:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
226,2020,4,10,10,金,2020/4/10 10:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
227,2020,4,10,11,金,2020/4/10 11:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
228,2020,4,10,12,金,2020/4/10 12:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
229,2020,4,10,13,金,2020/4/10 13:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
230,2020,4,10,14,金,2020/4/10 14:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
231,2020,4,10,15,金,2020/4/10 15:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
232,2020,4,10,16,金,2020/4/10 16:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
233,2020,4,10,17,金,2020/4/10 17:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
234,2020,4,10,18,金,2020/4/10 18:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
235,2020,4,10,19,金,2020/4/10 19:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
236,2020,4,10,20,金,2020/4/10 20:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
237,2020,4,10,21,金,2020/4/10 21:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
238,2020,4,10,22,金,2020/4/10 22:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
239,2020,4,10,23,金,2020/4/10 23:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
240,2020,4,10,24,金,2020/4/11 0:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
241,2020,4,11,1,土,2020/4/11 1:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
242,2020,4,11,2,土,2020/4/11 2:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
243,2020,4,11,3,土,2020/4/11 3:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
244,2020,4,11,4,土,2020/4/11 4:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
245,2020,4,11,5,土,2020/4/11 5:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
246,2020,4,11,6,土,2020/4/11 6:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
247,2020,4,11,7,土,2020/4/11 7:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
248,2020,4,11,8,土,2020/4/11 8:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
249,2020,4,11,9,土,2020/4/11 9:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
250,2020,4,11,10,土,2020/4/11 10:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
251,2020,4,11,11,土,2020/4/11 11:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
252,2020,4,11,12,土,2020/4/11 12:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
253,2020,4,11,13,土,2020/4/11 13:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
254,2020,4,11,14,土,2020/4/11 14:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
255,2020,4,11,15,土,2020/4/11 15:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
256,2020,4,11,16,土,2020/4/11 16:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
