昭和・平成　年,58,59,60,61,62,63,64,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
東 京 都,5.3 ,8.4 ,10.8 ,19.6 ,74.9 ,36.7 ,-0.8 ,1.7 ,0.6 ,-8.0 ,-21.9 ,-22.6 ,-18.5 ,-18.8 ,-13.7 ,-7.2 ,-8.8 ,-8.0 ,-6.2 ,-5.3 ,-3.9 ,-2.7 ,-0.9 ,2.9 ,13.9 ,15.8 ,-7.5 ,-9.0 ,-2.8 ,-1.9 ,-0.4 ,2.3 ,2.9 ,4.1 ,4.8 ,5.5 
区　　部,5.5 ,9.3 ,12.4 ,22.3 ,76.2 ,28.7 ,-0.9 ,1.9 ,0.6 ,-8.7 ,-22.5 ,-23.7 ,-20.0 ,-20.3 ,-14.8 ,-7.5 ,-8.5 ,-7.8 ,-6.1 ,-5.1 ,-3.4 ,-2.2 ,-0.5 ,3.7 ,15.9 ,17.3 ,-8.1 ,-9.8 ,-3.0 ,-2.1 ,-0.4 ,2.7 ,3.4 ,4.8 ,5.5 ,6.4 
都 心 部（区部）,7.3 ,15.1 ,22.1 ,36.8 ,71.8 ,13.0 ,-1.0 ,2.2 ,0.4 ,-8.2 ,-22.8 ,-28.0 ,-23.9 ,-25.3 ,-17.1 ,-6.9 ,-8.6 ,-7.4 ,-6.0 ,-5.6 ,-3.6 ,-2.3 ,-0.3 ,5.0 ,18.3 ,20.4 ,-8.8 ,-12.5 ,-3.9 ,-2.8 ,-0.5 ,3.6 ,4.8 ,6.6 ,6.8 ,7.1 
南 西 部（区部）,5.6 ,6.1 ,8.4 ,20.4 ,92.8 ,24.5 ,-2.4 ,0.9 ,-0.2 ,-10.4 ,-23.7 ,-23.1 ,-16.7 ,-15.5 ,-12.4 ,-7.4 ,-7.3 ,-7.0 ,-4.7 ,-3.1 ,-2.2 ,-1.3 ,-0.3 ,2.8 ,13.4 ,14.9 ,-9.2 ,-7.5 ,-2.1 ,-1.5 ,-0.3 ,1.8 ,2.4 ,3.8 ,4.6 ,5.5 
北 東 部（区部）,2.5 ,3.8 ,3.8 ,6.2 ,67.3 ,61.0 ,-1.3 ,2.3 ,1.7 ,-7.8 ,-20.5 ,-16.6 ,-16.4 ,-16.6 ,-13.2 ,-8.5 ,-9.9 ,-9.6 ,-7.9 ,-6.5 ,-4.2 ,-2.9 ,-1.3 ,1.1 ,12.8 ,12.3 ,-5.4 ,-6.2 ,-1.9 ,-1.1 ,-0.2 ,1.5 ,1.5 ,2.2 ,3.4 ,5.5 
多摩地域,4.8 ,4.2 ,4.7 ,7.9 ,68.8 ,81.2 ,-0.6 ,0.7 ,0.6 ,-4.1 ,-18.7 ,-18.4 ,-12.9 ,-14.0 ,-9.9 ,-6.5 ,-10.4 ,-9.2 ,-6.7 ,-6.3 ,-6.2 ,-5.1 ,-2.7 ,0.0 ,5.6 ,9.8 ,-5.0 ,-6.0 ,-2.2 ,-1.1 ,-0.4 ,1.3 ,1.4 ,1.8 ,1.9 ,2.0 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
