年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
35,9,3,24,19,6,7,22,12,8,8,12,8,10,14,10,5,15,14,5,5,6,1,4,1,9,7,10,12,67,59,4,3,7,10,13,7,12,9,21,14,6,13,7,5,17,23,9,10,4,8,9,4,14,14,2,2,5,11,5,9,7,1,3,3,1,0,12,12,25,17,8,4,8,10,9,8,15,15,28,18,18,21,10,2,6,5,0,0,7,14,22,18,30,19,13,17,3,5,5,2,0,0,15,11,13,15,1,2,3,2,3,2,23,23,17,10,9,6,2,2,3,3,6,7,17,25,13,11,10,11,5,6,10,11,11,10,16,24,13,7,19,25,2,0,10,11,12,13,11,8,7,3,2,0,1,1,0,2,6,3,1,1,15,15,858,778,"1,636"
36,4,3,16,17,9,10,11,15,9,13,8,10,19,18,7,14,13,11,1,1,3,1,6,7,7,4,17,13,46,43,1,7,8,8,17,10,11,14,27,13,12,13,8,6,20,23,4,8,6,12,4,9,7,12,1,4,8,9,5,3,12,15,2,5,1,0,12,14,15,20,5,4,12,11,6,12,22,10,26,30,25,26,5,5,5,4,1,1,6,10,20,16,22,17,10,15,2,7,8,7,0,0,13,15,8,12,4,2,1,3,1,2,25,17,10,11,6,6,2,1,1,3,4,1,25,25,20,11,13,6,4,8,14,9,13,9,15,21,15,6,27,24,3,4,9,6,10,10,5,6,4,8,1,0,2,3,1,1,1,3,1,1,12,13,802,807,"1,609"
37,3,2,25,16,8,9,17,20,9,9,6,4,20,16,14,10,9,10,1,4,4,3,8,6,15,13,23,14,53,55,7,5,8,7,11,9,11,8,19,15,14,8,3,5,12,17,5,4,10,10,1,7,12,4,5,5,12,12,5,4,13,13,5,6,1,2,25,19,28,19,6,0,14,4,7,4,16,18,25,22,22,39,8,4,6,4,2,2,14,11,17,25,23,26,6,13,5,10,10,4,0,0,14,14,14,11,7,2,5,4,2,0,24,18,14,9,6,4,3,1,6,1,1,3,25,23,16,18,18,19,7,8,12,7,10,8,28,24,11,7,30,29,1,3,12,12,17,8,6,7,3,4,0,0,2,6,1,2,2,3,0,2,17,13,917,826,"1,743"
38,6,2,20,20,10,17,17,16,14,13,5,3,21,13,21,18,16,7,4,5,4,2,6,7,8,10,12,22,55,55,5,5,11,13,15,11,8,10,17,16,13,11,6,6,23,20,10,6,7,7,8,7,7,7,4,1,11,5,18,7,5,6,2,7,0,1,17,21,26,21,5,6,8,7,10,13,21,8,34,24,33,39,4,4,6,9,0,0,9,12,31,18,27,21,17,9,7,4,6,7,0,0,14,11,18,16,4,5,2,4,4,1,21,19,10,12,3,8,2,1,3,8,7,2,27,30,14,22,11,23,6,9,10,11,9,9,19,26,10,11,22,29,3,2,12,15,10,12,8,4,7,4,1,0,5,3,3,2,5,5,0,5,15,13,935,901,"1,836"
39,5,9,23,17,8,9,8,14,13,9,6,6,22,23,4,7,12,14,6,3,4,3,6,7,11,8,15,17,58,54,6,6,8,7,10,10,9,7,23,21,18,13,3,9,12,10,13,15,15,5,6,5,14,10,4,7,11,17,10,11,16,17,2,5,1,1,16,14,22,24,0,1,8,5,8,11,12,18,23,25,33,35,5,7,9,9,0,0,19,11,33,22,32,23,8,16,7,13,5,7,0,0,12,9,15,20,5,3,4,6,2,6,17,19,23,23,3,9,2,2,3,3,4,3,32,35,11,18,12,5,9,9,11,7,8,8,28,17,16,9,34,33,2,4,7,10,9,12,6,5,7,7,1,1,1,6,0,3,9,1,1,3,11,14,927,927,"1,854"
40,3,8,16,13,8,7,16,16,11,12,7,5,18,22,13,13,18,10,4,4,2,1,8,3,8,15,17,14,53,67,3,6,9,5,7,12,9,11,22,12,19,10,5,7,16,9,11,13,6,4,2,9,9,10,5,2,19,15,4,10,15,13,7,4,3,2,16,16,27,27,6,3,10,2,7,14,16,13,24,25,41,43,7,4,9,8,2,1,12,9,17,26,21,26,19,6,11,11,8,9,0,0,15,16,26,17,1,0,7,3,0,2,29,29,11,14,8,4,1,3,3,3,5,8,23,24,15,25,13,20,8,9,10,8,8,12,24,21,9,10,32,27,1,3,8,16,6,8,10,8,5,6,0,0,5,3,3,4,3,4,0,4,13,13,928,931,"1,859"
41,8,3,23,14,10,9,17,8,10,14,13,6,22,26,9,11,11,4,5,2,2,1,8,5,13,5,23,11,69,62,12,6,8,3,16,19,11,11,13,19,11,9,9,6,20,13,10,11,5,11,5,7,10,13,9,4,14,9,9,10,16,21,3,4,2,3,15,11,23,17,2,3,10,5,13,18,10,22,30,28,45,44,4,3,5,6,3,3,16,22,21,22,23,24,11,9,10,9,7,2,0,0,15,17,18,15,5,4,6,3,4,0,21,18,16,12,7,10,3,3,6,9,4,6,27,22,26,26,22,15,8,10,8,9,10,13,25,24,6,6,27,24,4,3,10,14,6,11,7,8,5,7,0,3,1,3,5,1,3,5,4,2,17,7,"1,000",918,"1,918"
42,2,3,23,18,10,9,19,11,10,7,6,1,34,30,15,12,13,15,4,3,1,2,5,3,10,13,17,15,82,55,7,7,11,8,15,13,10,15,27,8,11,10,12,12,23,16,8,11,7,7,12,7,7,9,5,5,12,11,7,10,14,13,5,4,1,1,20,24,34,16,4,1,11,10,20,14,14,14,27,18,44,38,9,6,6,5,2,2,17,13,24,29,26,22,10,12,6,10,9,10,0,0,10,9,21,12,0,8,1,6,2,7,24,21,20,7,5,5,5,2,6,3,1,4,27,26,22,20,23,19,15,16,13,11,10,10,15,24,8,13,28,39,6,6,8,10,11,14,7,0,12,5,1,1,2,2,2,4,4,3,4,2,16,15,"1,057",932,"1,989"
43,5,2,27,29,7,18,20,10,11,18,5,11,35,33,18,15,12,11,5,2,1,2,10,7,8,5,21,19,79,71,8,6,5,7,8,10,12,11,18,13,17,8,5,6,19,9,19,8,9,11,10,7,8,4,5,5,15,9,11,10,10,10,7,6,1,1,19,12,26,18,3,2,12,7,17,22,14,13,24,25,40,37,2,4,10,7,1,2,16,11,25,24,36,34,20,7,11,7,11,12,0,0,13,18,16,18,8,5,5,5,3,0,26,28,23,14,11,5,5,1,7,6,4,5,29,21,26,25,27,24,10,8,11,11,11,26,21,20,12,14,33,44,8,11,14,7,12,13,8,4,8,4,1,2,0,3,0,2,2,1,1,1,17,16,"1,110","1,000","2,110"
44,4,5,31,17,9,7,13,8,18,12,2,8,31,47,10,16,16,7,3,6,5,4,8,9,12,13,18,15,91,82,7,4,15,9,15,14,14,8,21,15,13,5,6,4,13,13,10,11,11,11,2,8,4,5,3,9,7,13,10,12,7,9,9,10,2,0,15,16,24,28,2,1,12,6,20,17,17,11,24,21,32,40,5,4,5,11,1,0,12,12,27,21,20,32,10,31,17,13,6,15,0,0,15,18,21,30,0,12,6,4,3,2,25,12,15,19,9,5,1,3,6,10,3,5,27,34,25,32,24,14,14,14,13,14,21,14,20,19,19,14,32,40,6,4,12,16,23,13,8,6,11,9,2,1,1,3,4,6,5,4,3,5,20,22,"1,083","1,099","2,182"
45,4,8,25,20,8,5,19,11,20,12,5,3,39,47,17,16,14,9,4,4,5,3,9,2,7,14,27,20,89,75,10,4,14,12,17,11,2,6,26,17,4,17,9,5,14,14,16,13,10,10,14,10,11,9,7,7,12,16,14,8,14,12,6,8,0,1,12,24,15,21,3,1,8,8,22,13,15,19,24,26,35,42,9,5,7,7,1,3,11,13,22,15,22,28,13,13,12,17,9,5,0,0,18,12,26,22,5,3,11,5,2,3,20,18,13,13,6,5,3,3,10,7,8,2,31,29,37,15,21,23,9,20,24,17,22,17,26,26,25,16,45,64,3,5,14,13,10,12,10,12,3,9,2,3,4,5,3,5,7,6,3,4,17,17,"1,170","1,100","2,270"
46,6,9,12,18,6,11,18,18,9,11,7,8,33,47,21,19,14,10,6,7,5,4,5,2,20,9,27,23,78,86,9,6,14,12,20,12,13,7,24,18,10,10,8,6,13,19,10,13,9,6,5,9,10,9,12,4,9,11,7,11,13,18,8,6,1,0,17,16,24,16,5,4,13,7,18,13,15,17,29,32,35,35,10,5,8,4,2,3,13,11,19,23,26,22,16,17,10,11,14,12,0,0,19,11,26,21,7,11,6,7,4,4,28,25,16,24,8,15,4,7,5,9,3,2,32,32,23,25,25,17,10,10,14,17,16,12,24,32,10,20,50,38,2,5,13,11,15,10,9,8,16,13,1,1,2,4,6,4,4,3,7,2,12,14,"1,153","1,121","2,274"
47,7,4,19,18,7,7,16,30,19,12,11,7,50,47,18,21,10,15,1,4,1,2,11,8,9,13,20,21,90,82,5,12,14,9,6,17,11,16,21,12,14,11,7,3,24,13,12,13,6,7,9,11,11,3,19,7,14,15,13,15,21,13,11,8,0,0,14,8,19,20,3,3,8,11,23,19,8,8,27,33,38,32,6,7,10,9,2,4,16,16,29,24,30,35,21,20,12,10,8,7,0,0,28,10,26,34,5,8,4,6,4,1,26,22,25,24,11,11,8,6,10,12,5,6,32,26,25,24,28,23,22,18,18,11,15,17,24,32,24,18,53,73,7,5,11,17,9,13,7,7,6,7,0,2,4,7,4,2,5,6,4,3,19,16,"1,250","1,209","2,459"
48,11,9,27,21,10,8,17,20,14,15,9,6,47,45,26,24,14,15,6,3,3,4,11,6,8,15,36,31,102,100,10,10,7,11,15,7,18,11,18,14,4,14,7,9,18,12,17,18,8,15,7,5,14,7,9,10,9,11,6,11,15,11,7,4,0,2,17,13,15,20,4,1,11,4,26,17,15,22,35,24,35,37,10,3,8,8,1,4,17,17,37,25,29,26,18,27,14,15,6,9,0,0,20,15,23,29,8,7,5,11,3,5,18,23,27,29,15,14,3,6,9,7,1,4,30,26,25,21,24,17,20,22,17,12,25,17,21,24,10,17,51,63,6,8,14,17,12,13,11,10,10,8,1,4,5,6,6,6,6,9,4,2,12,17,"1,270","1,245","2,515"
49,6,9,27,22,7,17,15,13,12,7,0,9,37,39,16,30,11,21,8,2,4,2,5,3,16,13,27,17,98,64,11,15,12,11,16,10,11,12,16,17,16,11,11,11,14,18,15,13,7,7,10,9,11,11,12,8,9,13,9,9,12,12,7,8,2,1,12,22,27,23,5,5,11,14,15,17,15,14,28,38,29,22,7,15,7,13,1,8,14,16,31,38,35,35,29,18,13,22,8,13,0,0,20,14,28,25,13,4,8,9,6,3,38,16,25,30,3,9,8,5,12,15,9,4,28,36,32,29,17,15,18,20,13,23,19,17,41,26,21,18,53,47,10,6,10,12,15,15,7,5,7,8,1,3,4,8,3,5,8,4,4,3,10,17,"1,268","1,248","2,516"
50,7,12,23,20,6,19,21,18,17,12,9,6,54,49,30,26,25,9,6,9,8,1,13,5,15,7,24,19,100,73,8,9,13,9,17,20,12,12,21,11,9,14,8,5,21,17,18,18,15,6,9,5,10,12,14,7,12,14,11,9,17,20,1,8,0,1,20,13,28,27,6,2,10,11,15,14,19,14,49,42,28,39,10,12,6,10,2,6,25,32,34,27,36,38,38,27,24,16,14,8,0,0,20,17,16,32,10,3,10,11,1,5,25,30,27,29,9,9,5,3,12,9,4,13,30,31,15,19,24,26,18,19,12,12,8,14,31,18,21,11,55,50,2,4,16,11,12,11,13,6,6,4,1,7,5,6,8,4,13,7,5,6,20,15,"1,392","1,262","2,654"
51,4,5,15,24,11,16,14,29,15,8,9,9,38,38,25,25,11,12,7,4,2,2,15,7,9,9,25,15,101,94,3,10,13,12,20,12,5,8,19,13,16,11,9,8,17,12,8,18,8,11,9,13,15,10,11,6,11,16,9,10,11,19,2,2,3,2,18,6,26,24,5,2,9,7,11,19,9,11,41,40,20,32,5,4,14,16,5,9,13,16,24,22,23,39,32,20,22,10,11,11,0,0,11,6,18,17,8,6,9,5,1,2,29,26,28,28,8,17,9,2,13,11,11,4,24,23,15,16,23,30,14,10,16,11,12,20,35,28,20,17,31,28,7,6,13,7,8,16,7,9,8,11,5,1,6,6,1,8,9,7,6,3,16,18,"1,199","1,177","2,376"
52,5,8,23,18,23,20,26,20,6,8,2,8,47,30,25,32,16,15,6,4,2,4,11,6,8,14,14,18,98,75,13,4,8,10,13,13,7,14,17,12,16,9,5,4,13,15,13,16,6,4,9,12,8,12,16,9,10,19,5,9,12,16,6,6,1,0,10,10,19,22,2,1,19,10,14,12,17,12,43,34,35,23,9,13,7,10,9,3,18,12,27,29,33,24,21,30,8,13,9,13,0,0,15,15,17,25,5,8,10,11,10,4,22,30,21,22,5,14,4,4,8,10,3,4,30,23,20,23,26,20,27,15,9,22,15,11,34,23,14,12,40,24,5,3,6,12,13,10,8,10,11,10,3,4,5,9,4,4,8,5,2,3,11,16,"1,201","1,141","2,342"
53,4,7,16,33,22,9,27,26,15,9,16,9,43,36,27,31,17,21,6,2,2,3,8,5,1,7,20,17,84,81,7,0,14,10,18,11,7,8,15,16,11,8,9,7,9,16,26,14,1,7,7,7,9,14,23,5,11,17,8,11,15,16,3,5,1,1,19,16,26,22,4,1,7,12,13,9,16,12,43,32,16,20,7,8,12,13,6,8,31,24,27,28,35,37,26,19,14,19,17,8,0,0,15,15,16,16,5,10,8,6,2,2,24,28,25,28,12,11,5,5,5,8,9,5,30,24,14,21,16,23,17,19,17,8,21,16,23,27,17,23,37,36,3,8,9,15,13,12,11,8,9,10,3,2,4,8,4,5,9,5,5,4,11,11,"1,220","1,176","2,396"
54,3,13,24,26,11,1,24,15,12,11,10,11,32,31,33,25,17,15,5,3,4,0,4,7,15,8,21,24,91,74,9,7,15,16,18,8,7,11,9,10,14,12,7,8,21,18,14,19,12,11,10,9,13,8,3,7,12,15,8,15,21,11,2,5,3,2,11,7,26,20,0,2,9,7,9,12,12,15,45,50,28,15,5,8,5,14,6,8,20,11,31,25,27,25,25,17,9,22,12,6,0,0,17,12,13,12,3,15,7,9,1,6,32,34,18,23,13,16,6,8,13,10,7,7,29,19,15,18,16,16,13,15,14,17,13,10,20,26,18,7,43,16,4,4,11,13,11,13,7,4,5,7,1,3,6,3,3,1,6,7,3,8,14,20,"1,166","1,099","2,265"
55,4,6,21,19,13,8,15,21,11,9,10,6,30,34,26,30,14,17,4,1,2,1,8,3,7,7,22,20,93,60,8,4,8,3,6,9,10,6,14,9,23,10,5,7,16,13,11,17,4,10,10,8,10,12,14,10,13,10,7,5,13,7,5,5,3,1,15,16,23,20,4,5,13,9,12,11,15,13,33,33,17,22,9,11,5,13,8,7,19,20,25,23,22,19,23,14,15,11,4,12,0,0,22,12,17,18,3,6,11,8,3,1,32,18,19,21,12,8,3,5,10,8,3,4,22,12,24,12,25,20,10,12,12,9,16,5,25,21,8,11,24,27,3,1,12,10,14,12,5,8,5,5,0,3,5,2,2,4,9,4,1,0,21,26,"1,100",960,"2,060"
56,4,7,19,21,12,6,15,14,9,13,11,5,32,23,28,20,15,15,6,2,3,0,7,6,7,7,24,17,61,77,5,4,12,5,6,6,9,3,15,8,14,6,3,8,12,17,8,16,5,7,16,2,12,15,6,9,10,17,11,9,7,22,3,2,0,0,9,12,21,13,6,2,13,15,14,10,7,17,32,38,9,16,7,4,11,9,6,5,24,15,18,22,24,21,14,22,15,10,11,2,0,0,13,16,14,19,2,7,3,12,1,2,25,27,12,12,6,9,3,2,8,8,7,3,16,21,10,9,21,17,14,19,10,8,11,10,16,20,19,16,24,23,2,5,10,13,14,10,4,2,4,3,0,3,6,5,6,5,6,7,3,4,16,22,954,961,"1,915"
57,11,4,22,29,6,11,21,23,8,10,7,15,24,24,24,30,13,12,7,6,5,2,3,2,9,8,26,21,73,60,7,4,10,10,7,11,5,5,17,13,7,16,6,4,15,16,15,17,5,3,7,9,13,6,6,4,15,16,2,6,12,13,3,3,0,0,14,13,14,18,8,3,19,14,17,12,15,19,48,36,16,16,10,11,7,12,3,5,19,17,29,26,26,31,18,10,18,15,9,6,0,0,16,10,16,30,3,6,4,4,1,6,23,17,23,19,8,7,5,3,8,5,6,7,23,22,14,17,18,16,12,10,10,16,12,4,16,14,16,14,23,22,3,6,3,8,13,14,4,7,8,6,5,4,6,4,6,2,5,3,3,10,15,20,"1,029","1,010","2,039"
58,8,8,20,25,10,9,23,13,6,9,12,7,24,20,19,18,16,11,4,1,1,2,3,3,8,8,26,26,94,47,5,7,7,11,4,8,5,9,14,15,10,7,3,2,10,17,14,14,12,11,8,7,15,9,10,15,12,17,8,10,10,9,3,2,0,0,14,14,17,9,3,1,17,13,14,16,16,20,39,42,18,17,11,12,10,8,2,1,24,19,29,18,20,14,17,20,12,11,8,5,0,0,22,19,12,12,3,4,5,3,3,3,24,20,16,11,5,9,3,5,5,5,5,6,24,26,14,7,13,15,12,12,9,13,17,9,17,16,14,14,15,22,3,3,6,10,12,13,5,9,5,5,1,1,5,2,3,1,3,4,3,6,16,19,995,921,"1,916"
59,6,6,22,16,10,10,10,12,12,8,4,5,32,23,20,21,17,9,8,7,1,1,4,3,11,13,22,24,54,52,5,4,9,10,10,10,7,6,20,9,4,11,0,3,15,21,14,13,11,5,4,12,12,10,8,8,7,11,10,12,11,7,1,3,0,1,10,11,18,12,5,4,16,16,13,15,18,12,27,37,20,14,9,5,9,3,2,6,15,14,21,12,15,22,17,12,12,13,4,9,0,0,13,15,17,27,5,8,7,7,7,1,21,16,11,18,6,8,3,5,6,6,7,3,20,19,12,15,14,10,13,8,14,12,7,8,14,9,13,15,20,16,4,2,6,8,10,15,8,7,7,5,0,2,1,5,2,2,6,4,1,3,24,19,911,881,"1,792"
60,7,9,24,20,6,9,13,11,6,9,6,6,15,19,24,11,19,15,1,2,1,3,6,2,11,9,21,16,58,43,3,2,5,4,11,4,7,5,15,13,8,9,8,2,12,10,10,6,12,8,3,11,9,7,6,3,14,16,6,16,15,12,3,3,0,0,9,7,17,9,2,2,6,12,12,15,15,19,29,33,19,17,8,6,7,4,3,3,19,16,14,10,24,25,18,18,15,11,4,8,0,0,12,12,21,21,1,3,9,7,2,2,17,21,19,8,9,10,5,4,3,10,5,6,19,14,16,11,15,16,11,15,11,15,6,7,11,18,16,12,17,23,3,5,8,10,16,15,2,4,4,6,1,4,3,8,2,0,6,6,3,4,20,19,879,846,"1,725"
61,9,5,18,21,8,5,17,15,8,7,8,5,21,16,16,14,10,8,0,2,2,1,3,2,7,5,15,19,53,61,3,8,6,6,10,4,6,3,12,12,12,7,7,7,8,11,12,11,5,10,7,3,8,7,9,8,12,11,10,9,14,8,2,2,0,0,14,9,10,10,3,3,9,14,12,6,14,15,32,18,16,15,3,5,5,7,4,7,20,19,16,18,24,15,12,23,3,7,8,13,0,0,17,8,15,15,3,3,8,7,2,3,20,22,14,19,7,13,1,2,7,5,4,4,14,21,10,10,13,17,11,3,9,9,8,8,13,18,12,6,17,16,3,3,6,15,12,14,5,4,3,2,0,2,5,3,3,4,7,7,4,4,19,28,815,812,"1,627"
62,10,3,17,12,10,6,7,10,4,6,5,6,18,14,15,15,12,14,4,1,3,0,0,3,6,11,28,18,46,41,3,6,6,9,8,6,5,4,10,10,2,4,5,3,15,11,17,12,10,10,5,5,10,7,6,5,10,19,7,7,10,15,1,0,1,0,7,9,10,12,1,2,8,6,10,14,17,12,28,22,10,21,7,9,2,6,2,4,15,10,24,23,16,20,21,27,4,7,6,8,0,0,14,11,20,17,3,5,7,7,5,1,19,11,17,9,7,13,4,1,8,7,6,5,16,15,12,7,15,16,3,8,12,15,5,10,13,20,14,9,22,21,4,0,5,5,12,14,5,8,5,6,2,3,3,4,1,3,5,6,2,3,8,19,778,784,"1,562"
63,4,12,13,15,9,11,10,17,5,12,5,8,13,20,16,13,10,9,3,5,2,3,4,3,4,10,14,8,39,35,0,2,7,5,8,8,6,3,12,4,10,4,1,4,9,13,14,16,14,10,12,10,6,8,9,8,14,14,8,13,13,17,0,2,1,0,13,10,9,8,2,1,7,7,12,19,13,13,28,22,15,14,6,11,6,3,5,5,11,18,12,11,13,23,15,16,8,13,8,7,0,0,10,11,21,31,1,1,7,3,1,4,18,18,21,16,13,13,6,4,7,1,4,6,13,15,13,10,13,16,11,14,15,19,9,9,10,20,10,7,24,19,4,4,10,10,8,15,8,5,4,5,1,1,0,9,2,6,8,5,1,3,18,22,769,845,"1,614"
64,4,9,16,13,13,6,16,22,10,3,4,4,16,16,11,18,5,12,4,4,2,3,4,2,8,3,19,12,46,44,5,4,4,3,7,4,5,6,8,6,4,8,4,5,9,9,12,13,9,17,9,7,8,12,4,9,12,13,7,10,7,16,0,4,1,1,7,8,9,13,1,2,6,9,14,14,14,14,22,18,17,17,3,4,5,10,3,7,12,9,11,15,22,18,17,21,9,10,6,5,0,0,10,12,17,20,6,3,6,11,0,1,13,15,17,31,8,18,4,6,6,7,3,5,14,16,14,9,14,14,5,10,15,20,8,7,20,13,10,4,16,19,0,3,13,9,11,16,3,7,6,4,1,3,2,8,1,4,4,12,2,4,18,32,738,855,"1,593"
65,2,5,14,12,4,4,11,13,9,11,7,4,18,16,8,4,6,5,1,5,1,1,3,5,8,7,16,7,38,35,6,3,3,11,6,8,4,4,9,3,3,4,3,3,7,13,15,18,17,11,5,6,7,9,6,4,8,24,7,6,8,12,3,7,0,1,10,3,9,11,1,2,8,9,8,11,10,17,20,10,21,14,5,6,5,9,1,5,16,11,15,10,18,17,25,29,10,11,9,7,0,0,11,14,16,39,0,11,3,9,4,5,12,21,14,25,18,23,5,2,4,8,2,5,14,13,12,11,21,13,5,11,18,14,8,11,9,11,10,4,15,13,1,4,7,11,18,13,6,4,5,3,1,1,5,5,5,3,5,6,3,8,19,17,730,801,"1,531"
66,4,12,10,13,12,9,15,13,9,8,8,4,10,14,9,16,6,9,2,1,3,1,1,2,6,4,10,8,46,37,4,1,5,5,2,9,5,5,5,11,6,4,2,0,12,10,4,9,5,9,13,3,10,12,12,7,7,10,4,22,23,15,5,3,0,0,6,8,8,5,2,2,13,6,14,13,19,23,16,19,22,16,1,4,9,10,6,2,9,12,12,11,21,30,11,14,11,11,3,7,0,0,10,12,24,35,3,13,7,7,5,6,17,13,19,19,10,14,3,5,4,11,8,8,15,19,10,9,17,20,5,10,11,26,8,7,12,15,7,8,8,27,6,8,9,20,16,9,6,6,4,7,1,2,6,6,6,4,5,8,4,4,21,25,745,862,"1,607"
67,5,5,8,10,4,7,9,10,5,2,3,7,12,15,12,11,6,11,4,3,0,0,4,3,1,4,10,16,46,36,6,4,6,3,7,7,6,4,10,9,3,6,6,2,7,4,14,13,12,11,3,9,9,7,7,6,18,18,9,17,12,15,2,8,1,0,7,6,11,8,3,1,8,6,12,8,8,18,16,23,9,29,6,3,1,11,2,7,13,8,19,24,11,25,20,12,17,11,9,6,0,0,11,17,27,44,4,10,5,7,0,5,14,18,18,19,17,28,5,3,8,7,8,14,15,10,8,17,18,25,13,23,10,21,8,14,11,13,8,6,16,23,3,9,13,24,14,19,7,8,4,6,5,4,6,5,4,9,4,4,3,4,21,23,747,928,"1,675"
68,8,9,9,10,4,10,16,17,5,7,7,6,21,15,10,21,10,7,3,6,2,2,5,4,5,2,11,12,34,42,5,5,5,3,4,18,10,7,11,11,2,4,2,4,6,5,17,12,6,9,7,8,7,12,7,10,12,14,17,14,13,26,4,12,0,1,9,8,2,5,1,2,8,6,11,13,21,21,19,23,18,20,7,5,9,12,7,4,10,14,15,13,20,25,21,25,17,15,5,8,0,0,13,9,32,54,3,6,6,8,2,3,13,10,18,22,13,22,6,6,6,11,6,4,11,20,14,16,13,24,14,15,17,14,5,12,10,8,4,9,14,18,6,3,8,15,9,12,7,4,5,7,2,6,3,4,2,3,7,6,3,10,20,18,777,943,"1,720"
69,9,7,14,14,6,13,20,17,8,10,4,5,18,21,12,8,9,12,3,1,6,3,4,7,2,6,18,9,34,41,4,8,6,8,11,10,3,2,14,10,3,7,4,8,10,7,8,11,9,13,8,9,4,8,10,13,12,14,9,26,17,25,3,3,0,1,5,6,7,10,3,1,6,12,9,4,21,26,18,24,20,23,6,7,10,8,5,3,12,7,15,17,30,35,17,23,10,10,13,4,0,0,13,14,31,43,8,9,6,12,5,8,20,12,18,23,21,21,4,7,4,11,4,11,14,19,10,14,16,33,10,24,18,36,6,13,14,8,9,6,15,17,4,5,17,25,16,19,2,6,7,8,2,2,4,2,3,0,9,8,4,7,18,29,841,"1,029","1,870"
70,5,11,18,11,4,5,13,5,6,8,8,6,13,11,10,11,11,15,4,4,2,1,6,4,6,4,10,10,26,39,2,8,5,6,13,20,7,2,6,10,10,5,1,5,6,11,14,15,9,10,6,8,9,8,12,13,11,22,18,23,17,22,6,2,0,0,9,4,8,4,3,1,6,7,11,18,15,23,20,16,24,21,4,7,9,10,6,8,13,10,20,24,29,21,18,29,10,17,9,12,0,0,12,15,37,37,9,13,8,8,3,5,14,22,32,34,28,26,5,5,12,5,8,13,18,18,9,8,16,27,23,29,16,29,11,10,14,16,8,13,19,29,5,7,16,19,16,16,1,1,11,8,3,1,5,12,7,5,11,6,2,4,26,28,913,"1,036","1,949"
71,7,13,6,21,12,10,6,10,3,8,5,6,25,18,16,10,5,7,2,6,1,1,4,3,8,8,7,10,41,40,4,2,11,6,15,22,1,3,10,5,10,4,4,7,6,14,12,13,13,14,6,11,3,13,23,12,19,26,22,35,18,17,5,11,0,0,3,6,12,6,0,1,6,8,19,18,19,24,23,27,28,29,5,7,7,11,5,6,9,12,15,28,29,33,27,24,14,24,3,10,0,0,13,16,38,35,7,14,11,10,1,7,21,21,28,31,18,28,8,9,14,14,9,4,21,21,14,16,21,39,29,31,25,21,11,24,15,9,4,4,17,26,3,8,12,25,15,19,4,8,5,4,3,4,8,12,0,5,9,13,3,12,20,22,961,"1,172","2,133"
72,7,8,14,13,4,10,12,24,10,10,7,9,19,19,12,11,19,8,2,5,1,4,3,9,2,4,13,16,28,40,4,7,6,7,14,17,3,4,11,9,4,6,6,9,5,9,18,10,8,15,6,8,10,8,11,19,12,26,22,21,27,26,10,11,0,0,6,9,3,4,0,3,10,10,13,12,36,17,18,22,19,36,7,7,12,21,2,16,13,15,18,24,37,36,36,39,9,22,5,10,0,0,7,18,42,56,12,19,13,14,7,14,20,27,24,28,29,25,6,4,9,12,8,18,17,17,9,8,34,53,25,30,25,26,14,20,7,16,6,4,22,34,6,12,23,22,11,19,5,5,9,9,4,2,10,16,6,3,13,15,7,13,25,24,"1,029","1,288","2,317"
